Fecha,seasonal
05/09/1997,1.0025607134935617
08/09/1997,1.00359324493464
09/09/1997,1.0036450237212988
10/09/1997,1.004079562389052
11/09/1997,1.0049072436339308
12/09/1997,1.0047134413211372
15/09/1997,1.002145896938518
16/09/1997,1.0021667179424965
17/09/1997,1.0010173656396522
18/09/1997,1.0008071575027035
19/09/1997,1.0015904711387313
22/09/1997,1.0019047827857532
23/09/1997,1.002072104116152
24/09/1997,1.0022798178854766
25/09/1997,1.0023235456402166
26/09/1997,1.0023384358275746
29/09/1997,1.0030382478244313
30/09/1997,1.0036971766886766
01/10/1997,1.0033588416618318
02/10/1997,1.0039439911629349
03/10/1997,1.0033955470407199
06/10/1997,1.0036076821797009
07/10/1997,1.0033333192265452
08/10/1997,1.00300330532003
09/10/1997,1.0043706655949929
10/10/1997,1.0045657609853595
13/10/1997,1.0038105845815806
14/10/1997,1.0037161340595768
15/10/1997,1.0042448785573717
16/10/1997,1.0048507410460217
17/10/1997,1.0063698362043454
20/10/1997,1.0069381838840747
21/10/1997,1.0073606736123952
22/10/1997,1.007898348263865
23/10/1997,1.007702600788514
24/10/1997,1.0075016952175029
27/10/1997,1.0092976072757733
28/10/1997,1.009411205794187
29/10/1997,1.009359559700394
30/10/1997,1.0104636508815747
31/10/1997,1.0092174636825064
03/11/1997,1.00913904053233
04/11/1997,1.0088208977285373
05/11/1997,1.0079221297407057
06/11/1997,1.0074513741819608
07/11/1997,1.0077394813783427
10/11/1997,1.0085367921112212
11/11/1997,1.0089728110990748
12/11/1997,1.0096918051656851
13/11/1997,1.0100272020490793
14/11/1997,1.009311953354859
17/11/1997,1.0080919164618836
18/11/1997,1.0084687319253356
19/11/1997,1.0077321049101116
20/11/1997,1.0077252296854011
21/11/1997,1.0069790501504357
24/11/1997,1.0082873227582365
25/11/1997,1.009078613159961
26/11/1997,1.0095988755876522
27/11/1997,1.0088106461651658
28/11/1997,1.0088499580310313
01/12/1997,1.0095561242203765
02/12/1997,1.0094119460713509
03/12/1997,1.0094238424220907
04/12/1997,1.0091331800208805
05/12/1997,1.008595537923985
08/12/1997,1.0091932541044113
09/12/1997,1.0091986137397815
10/12/1997,1.008697778323075
11/12/1997,1.009304157521372
12/12/1997,1.0084936740825146
15/12/1997,1.0080712560366902
16/12/1997,1.0066175901583416
17/12/1997,1.0061773986457023
18/12/1997,1.0056983391907057
19/12/1997,1.005870424158108
22/12/1997,1.0060150066424753
23/12/1997,1.0054745193308496
24/12/1997,1.0054187669528876
25/12/1997,1.0045412361604757
26/12/1997,1.0042962328935616
29/12/1997,1.003662559166381
30/12/1997,1.0036495204418483
31/12/1997,1.0017873803518798
01/01/1998,1.001107641110826
02/01/1998,1.00049491105838
05/01/1998,1.00080144684366
06/01/1998,1.0002699777052388
07/01/1998,1.0015997627488933
08/01/1998,1.0007505626581654
09/01/1998,1.001092728658172
12/01/1998,1.0009006028167733
13/01/1998,1.0005056200574574
14/01/1998,0.9997151738035924
15/01/1998,1.0002680673467375
16/01/1998,1.0006307601427202
19/01/1998,1.0008162174821713
20/01/1998,1.0019841867256702
21/01/1998,1.000954720203028
22/01/1998,1.000014837242878
23/01/1998,0.9998245973875702
26/01/1998,1.0009247520560165
27/01/1998,1.0013304041757505
28/01/1998,1.0016784616397787
29/01/1998,1.003213348960784
30/01/1998,1.00329003129827
02/02/1998,1.002157892473912
03/02/1998,1.0014419810384088
04/02/1998,1.001095638154557
05/02/1998,1.0003690749065919
06/02/1998,1.0003782215903247
09/02/1998,1.0006142949167554
10/02/1998,1.0003375291265217
11/02/1998,0.9998299072422808
12/02/1998,0.9988646659718106
13/02/1998,0.9992264998922503
16/02/1998,0.9999671436274623
17/02/1998,0.999984731712277
18/02/1998,0.9994090930608572
19/02/1998,0.9982873869951286
20/02/1998,0.9973661955070778
23/02/1998,0.9972765077427485
24/02/1998,0.9979295230787814
25/02/1998,0.997625456451747
26/02/1998,0.9979043123491137
27/02/1998,0.997382332457465
02/03/1998,0.9980995137168591
03/03/1998,0.9979423072960638
04/03/1998,0.9984938866279959
05/03/1998,0.9978259564584372
06/03/1998,0.9981448827463784
09/03/1998,0.9984675333815325
10/03/1998,0.9984714626523404
11/03/1998,0.9984727056367748
12/03/1998,0.9989617508436208
13/03/1998,0.9987569728111408
16/03/1998,0.9987873372843415
17/03/1998,0.9984048353867269
18/03/1998,0.9979826475172059
19/03/1998,0.9975659107730103
20/03/1998,0.9975435137282501
23/03/1998,0.9976412382592676
24/03/1998,0.997352635474079
25/03/1998,0.9976222067271203
26/03/1998,0.9974923288171222
27/03/1998,0.9970246750092904
30/03/1998,0.9960848488694216
31/03/1998,0.9961637070080794
01/04/1998,0.9956858523053462
02/04/1998,0.9960323735937429
03/04/1998,0.9961809684229748
06/04/1998,0.9966189616110679
07/04/1998,0.996790788138748
08/04/1998,0.9967547211858512
09/04/1998,0.9963547812499981
10/04/1998,0.995215449565221
13/04/1998,0.9960121337673895
14/04/1998,0.996174069375078
15/04/1998,0.9963054091213849
16/04/1998,0.9963820412710431
17/04/1998,0.9967292817369072
20/04/1998,0.9964281004150803
21/04/1998,0.9966306137754221
22/04/1998,0.9962112845087899
23/04/1998,0.9961549062079843
24/04/1998,0.9965649657076996
27/04/1998,0.9962488373031858
28/04/1998,0.9961963663453269
29/04/1998,0.9965257832496558
30/04/1998,0.9953072465522824
01/05/1998,0.9943721342399088
04/05/1998,0.9954150759310935
05/05/1998,0.9955786312001632
06/05/1998,0.9950784427763231
07/05/1998,0.9945591638619279
08/05/1998,0.9944600039449164
11/05/1998,0.994835368104099
12/05/1998,0.9949002351453915
13/05/1998,0.9949827828428823
14/05/1998,0.9963314916137638
15/05/1998,0.9961677224305125
18/05/1998,0.9969187361886224
19/05/1998,0.9967858056164927
20/05/1998,0.9966092683114591
21/05/1998,0.9957070314640739
22/05/1998,0.9949553384249482
25/05/1998,0.9946585018412618
26/05/1998,0.9947633088503259
27/05/1998,0.9951493532676895
28/05/1998,0.995054696915859
29/05/1998,0.994463103360056
01/06/1998,0.9950472425521254
02/06/1998,0.995208597342252
03/06/1998,0.9947809055652888
04/06/1998,0.9945162634224848
05/06/1998,0.9957403018558858
08/06/1998,0.9960975713096335
09/06/1998,0.9951314831814659
10/06/1998,0.9947040755291506
11/06/1998,0.9941389792796296
12/06/1998,0.9940931462439524
15/06/1998,0.9953291452067089
16/06/1998,0.995374486081529
17/06/1998,0.9944005359561776
18/06/1998,0.993095356101149
19/06/1998,0.9925236215235768
22/06/1998,0.992428067333006
23/06/1998,0.9942292430595701
24/06/1998,0.9956602903120516
25/06/1998,0.9958067816585263
26/06/1998,0.9959552459801241
29/06/1998,0.9961302910204888
30/06/1998,0.9946880507150518
01/07/1998,0.9942743076083701
02/07/1998,0.99445233306277
03/07/1998,0.9946303554892773
06/07/1998,0.9961045927420503
07/07/1998,0.9975859121292888
08/07/1998,0.9960772613976735
09/07/1998,0.9962026847923704
10/07/1998,0.9977409654620342
13/07/1998,0.9980874193785656
14/07/1998,0.9977078072044006
15/07/1998,0.9973038843685391
16/07/1998,0.9972178887802285
17/07/1998,0.9957529580061247
20/07/1998,0.9964676821308116
21/07/1998,0.9959505375512738
22/07/1998,0.9955370140960419
23/07/1998,0.9955426353082123
24/07/1998,0.9951952719876137
27/07/1998,0.9953618685930359
28/07/1998,0.9954872499451699
29/07/1998,0.9953358422659885
30/07/1998,0.9954165572733746
31/07/1998,0.9949973850025191
03/08/1998,0.9943894506751987
04/08/1998,0.9953929079423082
05/08/1998,0.9958645836200846
06/08/1998,0.9965929887514999
07/08/1998,0.9966725143588097
10/08/1998,0.9975582797586044
11/08/1998,0.9981374690105922
12/08/1998,0.997436509209297
13/08/1998,0.9969774715469882
14/08/1998,0.9964798414602375
17/08/1998,0.9961427116928152
18/08/1998,0.9961629327064883
19/08/1998,0.9963403009722536
20/08/1998,0.9949896142509487
21/08/1998,0.9948087189673328
24/08/1998,0.9953151166137317
25/08/1998,0.9964250250566875
26/08/1998,0.997536045966246
27/08/1998,0.9984405544733055
28/08/1998,0.9986573293627778
31/08/1998,0.9989388818504361
01/09/1998,0.9987103949959322
02/09/1998,0.9982927320086061
03/09/1998,0.9992729657461187
04/09/1998,1.0004364817366536
07/09/1998,1.001629939536559
08/09/1998,1.0018436470458563
09/09/1998,1.0014629917367026
10/09/1998,1.0011161553354413
11/09/1998,1.0012421481655789
14/09/1998,1.0006180635596476
15/09/1998,0.9999614536410092
16/09/1998,0.9993293855353541
17/09/1998,0.9989893549865446
18/09/1998,0.997853764667575
21/09/1998,0.9974068114974244
22/09/1998,0.9976424859956945
23/09/1998,0.9983971200499947
24/09/1998,0.9984436439013908
25/09/1998,0.9986077198034784
28/09/1998,0.9993189660184686
29/09/1998,0.9999657807108339
30/09/1998,0.9997390875131874
01/10/1998,1.000333064695444
02/10/1998,0.9996923565614267
05/10/1998,0.9990750419636477
06/10/1998,0.9988079376318509
07/10/1998,0.9985215963522172
08/10/1998,0.9983965624108507
09/10/1998,0.997867382984142
12/10/1998,0.9977567903713495
13/10/1998,0.9979350990374544
14/10/1998,0.9977405598971658
15/10/1998,0.9976458214922161
16/10/1998,0.998255091363796
19/10/1998,0.9975303612155593
20/10/1998,0.9974371151764028
21/10/1998,0.9974686566326445
22/10/1998,0.9969618485953385
23/10/1998,0.9976187225268865
26/10/1998,0.9992478194886644
27/10/1998,1.000384417254358
28/10/1998,1.0011908637956064
29/10/1998,1.0008656937832245
30/10/1998,1.00104371437629
02/11/1998,1.001199980527433
03/11/1998,1.0009046739618204
04/11/1998,0.9996998417096197
05/11/1998,0.9991486023005142
06/11/1998,0.9997454434432019
09/11/1998,1.000752955976471
10/11/1998,1.0010175784951996
11/11/1998,1.0014355939627066
12/11/1998,1.000933132964657
13/11/1998,1.0003501935511112
16/11/1998,0.998816850350679
17/11/1998,0.9981532152274364
18/11/1998,0.9979988625582108
19/11/1998,0.9971814406403671
20/11/1998,0.9970386752031812
23/11/1998,0.9976205903761158
24/11/1998,0.9977718215326277
25/11/1998,0.9976835099065354
26/11/1998,0.9971543501876938
27/11/1998,0.9970478516873406
30/11/1998,0.998542041464888
01/12/1998,0.998893478806129
02/12/1998,0.9996665811618674
03/12/1998,1.0001792625964228
04/12/1998,0.9992802833345913
07/12/1998,0.9995874325405364
08/12/1998,0.9993863062290856
09/12/1998,0.9995780132435692
10/12/1998,0.9994104066256159
11/12/1998,0.9993821615225625
14/12/1998,1.0004315582849421
15/12/1998,1.0008385316114081
16/12/1998,1.0006487764831218
17/12/1998,1.0007596593701982
18/12/1998,1.0001380537543536
21/12/1998,1.0004921323940412
22/12/1998,1.0000772804319427
23/12/1998,1.000064247643599
24/12/1998,1.0003881265733132
25/12/1998,0.9990657062130838
28/12/1998,0.9984448917527659
29/12/1998,0.9990426923501312
30/12/1998,1.0001836769940446
31/12/1998,0.9999007136154776
01/01/1999,0.999917699009533
04/01/1999,1.0006451870668625
05/01/1999,1.001632167729291
06/01/1999,1.002179114803081
07/01/1999,1.0012595962983164
08/01/1999,1.0009353286252156
11/01/1999,1.0020277609430681
12/01/1999,1.0023343786207182
13/01/1999,1.0031940451194483
14/01/1999,1.0036547878361968
15/01/1999,1.0031464090255438
18/01/1999,1.003266373175082
19/01/1999,1.0034521909470906
20/01/1999,1.0015029150293606
21/01/1999,1.0015640856462171
22/01/1999,1.0019133950206676
25/01/1999,1.0020260159099197
26/01/1999,1.0022237804746195
27/01/1999,1.0022356436013542
28/01/1999,1.0017262996427776
29/01/1999,1.0025607134935617
01/02/1999,1.00359324493464
02/02/1999,1.0036450237212988
03/02/1999,1.004079562389052
04/02/1999,1.0049072436339308
05/02/1999,1.0047134413211372
08/02/1999,1.002145896938518
09/02/1999,1.0021667179424965
10/02/1999,1.0010173656396522
11/02/1999,1.0008071575027035
12/02/1999,1.0015904711387313
15/02/1999,1.0019047827857532
16/02/1999,1.002072104116152
17/02/1999,1.0022798178854766
18/02/1999,1.0023235456402166
19/02/1999,1.0023384358275746
22/02/1999,1.0030382478244313
23/02/1999,1.0036971766886766
24/02/1999,1.0033588416618318
25/02/1999,1.0039439911629349
26/02/1999,1.0033955470407199
01/03/1999,1.0036076821797009
02/03/1999,1.0033333192265452
03/03/1999,1.00300330532003
04/03/1999,1.0043706655949929
05/03/1999,1.0045657609853595
08/03/1999,1.0038105845815806
09/03/1999,1.0037161340595768
10/03/1999,1.0042448785573717
11/03/1999,1.0048507410460217
12/03/1999,1.0063698362043454
15/03/1999,1.0069381838840747
16/03/1999,1.0073606736123952
17/03/1999,1.007898348263865
18/03/1999,1.007702600788514
19/03/1999,1.0075016952175029
22/03/1999,1.0092976072757733
23/03/1999,1.009411205794187
24/03/1999,1.009359559700394
25/03/1999,1.0104636508815747
26/03/1999,1.0092174636825064
29/03/1999,1.00913904053233
30/03/1999,1.0088208977285373
31/03/1999,1.0079221297407057
01/04/1999,1.0074513741819608
02/04/1999,1.0077394813783427
05/04/1999,1.0085367921112212
06/04/1999,1.0089728110990748
07/04/1999,1.0096918051656851
08/04/1999,1.0100272020490793
09/04/1999,1.009311953354859
12/04/1999,1.0080919164618836
13/04/1999,1.0084687319253356
14/04/1999,1.0077321049101116
15/04/1999,1.0077252296854011
16/04/1999,1.0069790501504357
19/04/1999,1.0082873227582365
20/04/1999,1.009078613159961
21/04/1999,1.0095988755876522
22/04/1999,1.0088106461651658
23/04/1999,1.0088499580310313
26/04/1999,1.0095561242203765
27/04/1999,1.0094119460713509
28/04/1999,1.0094238424220907
29/04/1999,1.0091331800208805
30/04/1999,1.008595537923985
03/05/1999,1.0091932541044113
04/05/1999,1.0091986137397815
05/05/1999,1.008697778323075
06/05/1999,1.009304157521372
07/05/1999,1.0084936740825146
10/05/1999,1.0080712560366902
11/05/1999,1.0066175901583416
12/05/1999,1.0061773986457023
13/05/1999,1.0056983391907057
14/05/1999,1.005870424158108
17/05/1999,1.0060150066424753
18/05/1999,1.0054745193308496
19/05/1999,1.0054187669528876
20/05/1999,1.0045412361604757
21/05/1999,1.0042962328935616
24/05/1999,1.003662559166381
25/05/1999,1.0036495204418483
26/05/1999,1.0017873803518798
27/05/1999,1.001107641110826
28/05/1999,1.00049491105838
31/05/1999,1.00080144684366
01/06/1999,1.0002699777052388
02/06/1999,1.0015997627488933
03/06/1999,1.0007505626581654
04/06/1999,1.001092728658172
07/06/1999,1.0009006028167733
08/06/1999,1.0005056200574574
09/06/1999,0.9997151738035924
10/06/1999,1.0002680673467375
11/06/1999,1.0006307601427202
14/06/1999,1.0008162174821713
15/06/1999,1.0019841867256702
16/06/1999,1.000954720203028
17/06/1999,1.000014837242878
18/06/1999,0.9998245973875702
21/06/1999,1.0009247520560165
22/06/1999,1.0013304041757505
23/06/1999,1.0016784616397787
24/06/1999,1.003213348960784
25/06/1999,1.00329003129827
28/06/1999,1.002157892473912
29/06/1999,1.0014419810384088
30/06/1999,1.001095638154557
01/07/1999,1.0003690749065919
02/07/1999,1.0003782215903247
05/07/1999,1.0006142949167554
06/07/1999,1.0003375291265217
07/07/1999,0.9998299072422808
08/07/1999,0.9988646659718106
09/07/1999,0.9992264998922503
12/07/1999,0.9999671436274623
13/07/1999,0.999984731712277
14/07/1999,0.9994090930608572
15/07/1999,0.9982873869951286
16/07/1999,0.9973661955070778
19/07/1999,0.9972765077427485
20/07/1999,0.9979295230787814
21/07/1999,0.997625456451747
22/07/1999,0.9979043123491137
23/07/1999,0.997382332457465
26/07/1999,0.9980995137168591
27/07/1999,0.9979423072960638
28/07/1999,0.9984938866279959
29/07/1999,0.9978259564584372
30/07/1999,0.9981448827463784
02/08/1999,0.9984675333815325
03/08/1999,0.9984714626523404
04/08/1999,0.9984727056367748
05/08/1999,0.9989617508436208
06/08/1999,0.9987569728111408
09/08/1999,0.9987873372843415
10/08/1999,0.9984048353867269
11/08/1999,0.9979826475172059
12/08/1999,0.9975659107730103
13/08/1999,0.9975435137282501
16/08/1999,0.9976412382592676
17/08/1999,0.997352635474079
18/08/1999,0.9976222067271203
19/08/1999,0.9974923288171222
20/08/1999,0.9970246750092904
23/08/1999,0.9960848488694216
24/08/1999,0.9961637070080794
25/08/1999,0.9956858523053462
26/08/1999,0.9960323735937429
27/08/1999,0.9961809684229748
30/08/1999,0.9966189616110679
31/08/1999,0.996790788138748
01/09/1999,0.9967547211858512
02/09/1999,0.9963547812499981
03/09/1999,0.995215449565221
06/09/1999,0.9960121337673895
07/09/1999,0.996174069375078
08/09/1999,0.9963054091213849
09/09/1999,0.9963820412710431
10/09/1999,0.9967292817369072
13/09/1999,0.9964281004150803
14/09/1999,0.9966306137754221
15/09/1999,0.9962112845087899
16/09/1999,0.9961549062079843
17/09/1999,0.9965649657076996
20/09/1999,0.9962488373031858
21/09/1999,0.9961963663453269
22/09/1999,0.9965257832496558
23/09/1999,0.9953072465522824
24/09/1999,0.9943721342399088
27/09/1999,0.9954150759310935
28/09/1999,0.9955786312001632
29/09/1999,0.9950784427763231
30/09/1999,0.9945591638619279
01/10/1999,0.9944600039449164
04/10/1999,0.994835368104099
05/10/1999,0.9949002351453915
06/10/1999,0.9949827828428823
07/10/1999,0.9963314916137638
08/10/1999,0.9961677224305125
11/10/1999,0.9969187361886224
12/10/1999,0.9967858056164927
13/10/1999,0.9966092683114591
14/10/1999,0.9957070314640739
15/10/1999,0.9949553384249482
18/10/1999,0.9946585018412618
19/10/1999,0.9947633088503259
20/10/1999,0.9951493532676895
21/10/1999,0.995054696915859
22/10/1999,0.994463103360056
25/10/1999,0.9950472425521254
26/10/1999,0.995208597342252
27/10/1999,0.9947809055652888
28/10/1999,0.9945162634224848
29/10/1999,0.9957403018558858
01/11/1999,0.9960975713096335
02/11/1999,0.9951314831814659
03/11/1999,0.9947040755291506
04/11/1999,0.9941389792796296
05/11/1999,0.9940931462439524
08/11/1999,0.9953291452067089
09/11/1999,0.995374486081529
10/11/1999,0.9944005359561776
11/11/1999,0.993095356101149
12/11/1999,0.9925236215235768
15/11/1999,0.992428067333006
16/11/1999,0.9942292430595701
17/11/1999,0.9956602903120516
18/11/1999,0.9958067816585263
19/11/1999,0.9959552459801241
22/11/1999,0.9961302910204888
23/11/1999,0.9946880507150518
24/11/1999,0.9942743076083701
25/11/1999,0.99445233306277
26/11/1999,0.9946303554892773
29/11/1999,0.9961045927420503
30/11/1999,0.9975859121292888
01/12/1999,0.9960772613976735
02/12/1999,0.9962026847923704
03/12/1999,0.9977409654620342
06/12/1999,0.9980874193785656
07/12/1999,0.9977078072044006
08/12/1999,0.9973038843685391
09/12/1999,0.9972178887802285
10/12/1999,0.9957529580061247
13/12/1999,0.9964676821308116
14/12/1999,0.9959505375512738
15/12/1999,0.9955370140960419
16/12/1999,0.9955426353082123
17/12/1999,0.9951952719876137
20/12/1999,0.9953618685930359
21/12/1999,0.9954872499451699
22/12/1999,0.9953358422659885
23/12/1999,0.9954165572733746
24/12/1999,0.9949973850025191
27/12/1999,0.9943894506751987
28/12/1999,0.9953929079423082
29/12/1999,0.9958645836200846
30/12/1999,0.9965929887514999
31/12/1999,0.9966725143588097
03/01/2000,0.9975582797586044
04/01/2000,0.9981374690105922
05/01/2000,0.997436509209297
06/01/2000,0.9969774715469882
07/01/2000,0.9964798414602375
10/01/2000,0.9961427116928152
11/01/2000,0.9961629327064883
12/01/2000,0.9963403009722536
13/01/2000,0.9949896142509487
14/01/2000,0.9948087189673328
17/01/2000,0.9953151166137317
18/01/2000,0.9964250250566875
19/01/2000,0.997536045966246
20/01/2000,0.9984405544733055
21/01/2000,0.9986573293627778
24/01/2000,0.9989388818504361
25/01/2000,0.9987103949959322
26/01/2000,0.9982927320086061
27/01/2000,0.9992729657461187
28/01/2000,1.0004364817366536
31/01/2000,1.001629939536559
01/02/2000,1.0018436470458563
02/02/2000,1.0014629917367026
03/02/2000,1.0011161553354413
04/02/2000,1.0012421481655789
07/02/2000,1.0006180635596476
08/02/2000,0.9999614536410092
09/02/2000,0.9993293855353541
10/02/2000,0.9989893549865446
11/02/2000,0.997853764667575
14/02/2000,0.9974068114974244
15/02/2000,0.9976424859956945
16/02/2000,0.9983971200499947
17/02/2000,0.9984436439013908
18/02/2000,0.9986077198034784
21/02/2000,0.9993189660184686
22/02/2000,0.9999657807108339
23/02/2000,0.9997390875131874
24/02/2000,1.000333064695444
25/02/2000,0.9996923565614267
28/02/2000,0.9990750419636477
29/02/2000,0.9988079376318509
01/03/2000,0.9985215963522172
02/03/2000,0.9983965624108507
03/03/2000,0.997867382984142
06/03/2000,0.9977567903713495
07/03/2000,0.9979350990374544
08/03/2000,0.9977405598971658
09/03/2000,0.9976458214922161
10/03/2000,0.998255091363796
13/03/2000,0.9975303612155593
14/03/2000,0.9974371151764028
15/03/2000,0.9974686566326445
16/03/2000,0.9969618485953385
17/03/2000,0.9976187225268865
20/03/2000,0.9992478194886644
21/03/2000,1.000384417254358
22/03/2000,1.0011908637956064
23/03/2000,1.0008656937832245
24/03/2000,1.00104371437629
27/03/2000,1.001199980527433
28/03/2000,1.0009046739618204
29/03/2000,0.9996998417096197
30/03/2000,0.9991486023005142
31/03/2000,0.9997454434432019
03/04/2000,1.000752955976471
04/04/2000,1.0010175784951996
05/04/2000,1.0014355939627066
06/04/2000,1.000933132964657
07/04/2000,1.0003501935511112
10/04/2000,0.998816850350679
11/04/2000,0.9981532152274364
12/04/2000,0.9979988625582108
13/04/2000,0.9971814406403671
14/04/2000,0.9970386752031812
17/04/2000,0.9976205903761158
18/04/2000,0.9977718215326277
19/04/2000,0.9976835099065354
20/04/2000,0.9971543501876938
21/04/2000,0.9970478516873406
24/04/2000,0.998542041464888
25/04/2000,0.998893478806129
26/04/2000,0.9996665811618674
27/04/2000,1.0001792625964228
28/04/2000,0.9992802833345913
01/05/2000,0.9995874325405364
02/05/2000,0.9993863062290856
03/05/2000,0.9995780132435692
04/05/2000,0.9994104066256159
05/05/2000,0.9993821615225625
08/05/2000,1.0004315582849421
09/05/2000,1.0008385316114081
10/05/2000,1.0006487764831218
11/05/2000,1.0007596593701982
12/05/2000,1.0001380537543536
15/05/2000,1.0004921323940412
16/05/2000,1.0000772804319427
17/05/2000,1.000064247643599
18/05/2000,1.0003881265733132
19/05/2000,0.9990657062130838
